State_Name,Year,Poll,District,LB_Name,Ward_No,Ward_Reservation,Party_Abbreviation,Position,Status,N_Cand,Vote_Share_Percentage,Voter_Turnout_Percentage
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),BJP,3,,7,22.622,43.343
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),INC,4,,7,5.769,43.343
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),CPI,5,,7,0.259,43.343
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),IND,6,,7,0.053,43.343
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),IND,7,,7,0.025,43.343
Telangana,2020,0,Hyderabad,GHMC,101,Backward Classes (Women),,8,,7,0.884,43.343
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,TRS,1,,14,51.355,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,BJP,2,,14,18.097,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,INC,3,,14,14.437,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,AIMIM,4,,14,11.398,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,CPM,5,,14,0.693,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,6,,14,0.343,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,7,,14,0.196,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,8,,14,0.172,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,9,,14,0.096,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,10,,14,0.089,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,11,,14,0.058,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,HINDJP,12,,14,0.031,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,13,,14,0.031,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,IND,14,,14,0.017,45.159
Telangana,2020,0,Hyderabad,GHMC,102,Unreserved,,15,,14,0.576,45.159
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,TRS,1,,8,66.028,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,BJP,2,,8,23.791,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,INC,3,,8,4.429,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,AIMIM,4,,8,1.94,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,TDP,5,,8,0.82,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,IND,6,,8,0.585,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,IND,7,,8,0.069,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,IND,8,,8,0.014,47.887
Telangana,2020,0,Hyderabad,GHMC,103,Backward Class,,9,,8,0.493,47.887
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,TRS,1,,8,51.325,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,BJP,2,,8,37.463,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,INC,3,,8,4.772,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,TDP,4,,8,2.101,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,CPI,5,,8,0.271,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,IND,6,,8,0.219,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,IND,7,,8,0.212,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,IND,8,,8,0.077,41.399
Telangana,2020,0,Hyderabad,GHMC,104,Unreserved,,9,,8,2.347,41.399
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,BJP,1,,6,48.391,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,TRS,2,,6,43.211,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,INC,3,,6,4.341,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,IND,4,,6,0.215,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,DBP,5,,6,0.178,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,IND,6,,6,0.155,43.116
Telangana,2020,0,Hyderabad,GHMC,105,Unreserved,,7,,6,0.945,43.116
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,TRS,1,,13,47.672,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,BJP,2,,13,42.344,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,INC,3,,13,2.204,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,TDP,4,,13,2.034,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,5,,13,0.72,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,6,,13,0.45,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,7,,13,0.325,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,AIFB,8,,13,0.148,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,9,,13,0.133,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,10,,13,0.092,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,MCPIU,11,,13,0.085,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,12,,13,0.033,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,IND,13,,13,0.03,41.335
Telangana,2020,0,Hyderabad,GHMC,106,Unreserved,,14,,13,1.045,41.335
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,TRS,1,,6,61,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,BJP,2,,6,30.192,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,TDP,3,,6,4.484,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,INC,4,,6,2.146,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,IND,5,,6,0.094,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,IND,6,,6,0.049,38.559
Telangana,2020,0,Hyderabad,GHMC,107,Unreserved,,7,,6,0.634,38.559
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,TRS,1,,7,46.048,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,BJP,2,,7,35.637,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,INC,3,,7,7.767,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,TDP,4,,7,5.09,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,MCPIU,5,,7,2.956,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,TRS,6,,7,0.109,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,MCPIU,7,,7,0.033,36.347
Telangana,2020,0,Hyderabad,GHMC,108,Unreserved,,8,,7,0.88,36.347
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),TRS,1,,5,54.199,39.371
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),BJP,2,,5,35.498,39.371
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),TDP,3,,5,5.312,39.371
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),INC,4,,5,2.27,39.371
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),MCPIU,5,,5,0.137,39.371
Telangana,2020,0,Hyderabad,GHMC,109,Unreserved (Women),,6,,5,1.02,39.371
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),TRS,1,,6,50.542,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),BJP,2,,6,36.737,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),TDP,3,,6,5.909,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),INC,4,,6,3.993,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),IND,5,,6,0.127,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),MCPIU,6,,6,0.11,39.415
Telangana,2020,0,Hyderabad,GHMC,110,Unreserved (Women),,7,,6,1.173,39.415
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),TRS,1,,5,58.678,61.912
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),BJP,2,,5,35.04,61.912
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),INC,3,,5,1.933,61.912
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),TDP,4,,5,1.842,61.912
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),IND,5,,5,0.254,61.912
Telangana,2020,0,Hyderabad,GHMC,111,Unreserved (Women),,6,,5,0.7,61.912
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,TRS,1,,6,60.772,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,BJP,2,,6,30.444,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,INC,3,,6,4.166,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,TDP,4,,6,2.07,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,IND,5,,6,0.2,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,IND,6,,6,0.163,67.533
Telangana,2020,0,Hyderabad,GHMC,112,Backward Class,,7,,6,0.901,67.533
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,TRS,1,,6,56.645,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,BJP,2,,6,34.448,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,INC,3,,6,4.507,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,TDP,4,,6,1.098,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,IND,5,,6,0.595,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,IND,6,,6,0.248,65.769
Telangana,2020,0,Hyderabad,GHMC,113,Backward Class,,7,,6,0.817,65.769
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,TRS,1,,11,47.01,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,BJP,2,,11,37.964,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,TDP,3,,11,9.99,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,INC,4,,11,1.945,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,5,,11,0.32,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IPBP,6,,11,0.196,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,7,,11,0.053,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,8,,11,0.049,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,9,,11,0.019,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,10,,11,0.019,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,IND,11,,11,0.015,49.405
Telangana,2020,0,Hyderabad,GHMC,114,Unreserved,,12,,11,1.143,49.405
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),TRS,1,,6,47.878,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),BJP,2,,6,37.244,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),TDP,3,,6,8.489,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),INC,4,,6,2.767,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),IND,5,,6,0.373,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),IND,6,,6,0.034,48.409
Telangana,2020,0,Hyderabad,GHMC,115,Unreserved (Women),,7,,6,1.089,48.409
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),TRS,1,,6,61.223,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),BJP,2,,6,27.375,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),INC,3,,6,5.539,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),AIMIM,4,,6,1.655,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),TDP,5,,6,1.369,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),IND,6,,6,0.125,47.865
Telangana,2020,0,Hyderabad,GHMC,116,Unreserved (Women),,7,,6,0.729,47.865
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,BJP,1,,8,42.991,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,TRS,2,,8,40.693,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,INC,3,,8,8.493,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,TDP,4,,8,3.557,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,IPC,5,,8,0.209,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,WPI,6,,8,0.154,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,TJSP,7,,8,0.09,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,IND,8,,8,0.051,52.516
Telangana,2020,0,Hyderabad,GHMC,117,Unreserved,,9,,8,0.717,52.516
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,TRS,1,,9,45.412,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,BJP,2,,9,35.667,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,INC,3,,9,7.367,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,IND,4,,9,5.035,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,TDP,5,,9,2.121,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,IND,6,,9,0.207,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,IND,7,,9,0.18,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,IND,8,,9,0.148,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,WPI,9,,9,0.047,48.091
Telangana,2020,0,Hyderabad,GHMC,118,Unreserved,,10,,9,0.852,48.091
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,TRS,1,,11,57.786,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,BJP,2,,11,30.856,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,INC,3,,11,4.863,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,TDP,4,,11,1.117,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,AIMIM,5,,11,0.894,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,6,,11,0.195,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,7,,11,0.141,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,8,,11,0.115,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,9,,11,0.112,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,10,,11,0.025,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,IND,11,,11,0.014,48.246
Telangana,2020,0,Hyderabad,GHMC,119,Unreserved,,12,,11,1.006,48.246
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,TRS,1,,7,49.841,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,BJP,2,,7,32.851,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,INC,3,,7,7.801,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,TDP,4,,7,5.264,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,IND,5,,7,0.401,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,IND,6,,7,0.146,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,IND,7,,7,0.141,50.708
Telangana,2020,0,Hyderabad,GHMC,120,Unreserved,,8,,7,0.838,50.708
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,TRS,1,,7,45.571,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,BJP,2,,7,42.374,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,INC,3,,7,5.932,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,TDP,4,,7,3.077,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,IND,5,,7,0.094,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,IND,6,,7,0.073,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,IND,7,,7,0.051,48.336
Telangana,2020,0,Hyderabad,GHMC,121,Unreserved,,8,,7,0.9,48.336
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),TRS,1,,5,51.896,41.395
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),BJP,2,,5,33.56,41.395
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),TDP,3,,5,10.225,41.395
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),INC,4,,5,1.79,41.395
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),IND,5,,5,0.071,41.395
Telangana,2020,0,Hyderabad,GHMC,122,Unreserved (Women),,6,,5,1.104,41.395
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,TRS,1,,6,47.813,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,BJP,2,,6,37.316,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,TDP,3,,6,10.941,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,INC,4,,6,1.503,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,MCPIU,5,,6,0.367,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,IND,6,,6,0.015,37.783
Telangana,2020,0,Hyderabad,GHMC,123,Unreserved,,7,,6,0.924,37.783
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,TRS,1,,11,46.007,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,BJP,2,,11,40.841,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,TDP,3,,11,4.908,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,INC,4,,11,3.314,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,5,,11,0.262,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,6,,11,0.249,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,7,,11,0.179,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,8,,11,0.108,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,9,,11,0.075,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,TJSP,10,,11,0.066,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,IND,11,,11,0.058,39.454
Telangana,2020,0,Hyderabad,GHMC,124,Unreserved,,12,,11,1.096,39.454
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,TRS,1,,11,40.978,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,INC,2,,11,39.628,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,BJP,3,,11,13.995,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,4,,11,0.386,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,5,,11,0.358,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,6,,11,0.281,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,TJSP,7,,11,0.099,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,8,,11,0.062,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,MCPIU,9,,11,0.059,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,10,,11,0.056,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,IND,11,,11,0.028,57.506
Telangana,2020,0,Hyderabad,GHMC,125,Backward Class,,12,,11,0.642,57.506
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,TRS,1,,6,42.823,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,BJP,2,,6,40.851,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,INC,3,,6,8.881,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,CPI,4,,6,2.755,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,IND,5,,6,0.346,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,IND,6,,6,0.223,52.952
Telangana,2020,0,Hyderabad,GHMC,126,Backward Class,,7,,6,1.13,52.952
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,TRS,1,,9,61.242,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,BJP,2,,9,25.17,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,INC,3,,9,6.987,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,TDP,4,,9,1.835,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,IND,5,,9,1.563,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,AIMIM,6,,9,0.449,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,IND,7,,9,0.281,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,CPI,8,,9,0.181,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,IND,9,,9,0.113,53.95
Telangana,2020,0,Hyderabad,GHMC,127,Backward Class,,10,,9,0.965,53.95
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),TRS,1,,6,46.669,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),BJP,2,,6,36.082,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),INC,3,,6,11.644,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),TDP,4,,6,1.652,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),IND,5,,6,0.308,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),IND,6,,6,0.083,52.085
Telangana,2020,0,Hyderabad,GHMC,128,Backward Classes (Women),,7,,6,1.112,52.085
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,TRS,1,,9,41.742,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,BJP,2,,9,28.632,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,INC,3,,9,24.992,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,CPM,4,,9,0.53,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,IND,5,,9,0.308,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,IND,6,,9,0.15,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,IPBP,7,,9,0.094,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,TJSP,8,,9,0.06,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,IND,9,,9,0.053,49.956
Telangana,2020,0,Hyderabad,GHMC,129,Unreserved,,10,,9,0.973,49.956
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),TRS,1,,9,58.881,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),BJP,2,,9,26.589,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),INC,3,,9,7.541,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),TDP,4,,9,3.489,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),IND,5,,9,0.304,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),IND,6,,9,0.214,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),TJSP,7,,9,0.199,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),IND,8,,9,0.117,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),IND,9,,9,0.054,49.09
Telangana,2020,0,Hyderabad,GHMC,130,Unreserved (Women),,10,,9,0.937,49.09
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),TRS,1,,5,48.363,48.616
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),BJP,2,,5,40.317,48.616
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),INC,3,,5,4.441,48.616
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),TDP,4,,5,4.033,48.616
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),IND,5,,5,0.681,48.616
Telangana,2020,0,Hyderabad,GHMC,131,Unreserved (Women),,6,,5,1.061,48.616
Telangana,2020,0,Hyderabad,GHMC,132,Unreserved (Women),BJP,1,,3,52.955,46.72
Telangana,2020,0,Hyderabad,GHMC,132,Unreserved (Women),TRS,2,,3,34.782,46.72
Telangana,2020,0,Hyderabad,GHMC,132,Unreserved (Women),INC,3,,3,9.972,46.72
Telangana,2020,0,Hyderabad,GHMC,132,Unreserved (Women),,4,,3,1.029,46.72
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,TRS,1,,8,44.829,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,BJP,2,,8,44.703,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,INC,3,,8,5.651,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,TDP,4,,8,0.96,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,IND,5,,8,0.33,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,IND,6,,8,0.237,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,IND,7,,8,0.234,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,IND,8,,8,0.182,52.039
Telangana,2020,0,Hyderabad,GHMC,133,Scheduled Caste,,9,,8,1.12,52.039
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),TRS,1,,5,49.657,42.135
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),BJP,2,,5,40.369,42.135
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),INC,3,,5,5.256,42.135
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),TDP,4,,5,2.009,42.135
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),IND,5,,5,0.212,42.135
Telangana,2020,0,Hyderabad,GHMC,134,Unreserved (Women),,6,,5,1.178,42.135
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,TRS,1,,5,42.181,44.018
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,BJP,2,,5,35.698,44.018
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,INC,3,,5,17.346,44.018
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,TDP,4,,5,1.681,44.018
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,IND,5,,5,0.195,44.018
Telangana,2020,0,Hyderabad,GHMC,135,Scheduled Caste,,6,,5,1.703,44.018
Telangana,2020,0,Hyderabad,GHMC,136,Unreserved (Women),TRS,1,,5,41.03,44.576
