State_Name,Year,Polling_Date,Seat,Poll,District,LB_Type,LB_Code,LB_Name,Ward_Name,Ward_No,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Party_ID,Party_Name,Party_Abbreviation,Age,Category,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Affidavit,Notes
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,5,Unreserved,3,PASHAM PRAVEEN KUMAR,,,,,1605,Bharatiya Janata Party,BJP,,,,196,3,,5,1317,14.77,,2570,1327,10,51.634,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,5,Unreserved,5,KONDU RAM PRASAD,,,,,10809,Independent,IND,,,,144,4,,5,1317,10.852,,2570,1327,10,51.634,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,5,Unreserved,2,PASUPULETI SAROJINI DEVI,,,,,8300,Telugu Desam,TDP,,,,22,5,,5,1317,1.658,,2570,1327,10,51.634,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,5,Unreserved,,NOTA,,,,,,,,,,,13,6,,5,1317,0.98,,2570,1327,10,51.634,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),3,SULTANA BEGUM,,,,,3482,CONGRESS,INC,,,,445,1,,5,1056,41.745,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),2,BURRA JAMUNA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,308,2,,5,1056,28.893,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),4,FARZANA BEGUM,,,,,10809,Independent,IND,,,,169,3,,5,1056,15.854,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),1,KONDA MANJULA,,,,,1605,Bharatiya Janata Party,BJP,,,,88,4,,5,1056,8.255,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),5,K VIJAYA LAKSHMI,,,,,10809,Independent,IND,,,,36,5,,5,1056,3.377,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,6,Unreserved (Women),,NOTA,,,,,,,,,,,10,6,,5,1056,0.938,,2397,1066,10,44.472,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,7,Unreserved (Women),1,KHYATHAM PADMAVATHI PAPAIAH YADAV,,,,,8284,Telangana Rashtra Samithi,TRS,,,,383,1,,4,1185,32.023,,2681,1196,11,44.61,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,7,Unreserved (Women),2,FAHMEENA BEGUM,,,,,3482,CONGRESS,INC,,,,353,2,,4,1185,29.515,,2681,1196,11,44.61,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,7,Unreserved (Women),4,SAMREEN BEGUM,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,295,3,,4,1185,24.666,,2681,1196,11,44.61,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,7,Unreserved (Women),3,MALLELA MADHAVI,,,,,1605,Bharatiya Janata Party,BJP,,,,134,4,,4,1185,11.204,,2681,1196,11,44.61,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,7,Unreserved (Women),,NOTA,,,,,,,,,,,20,5,,4,1185,1.672,,2681,1196,11,44.61,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,8,Backward Class,1,BURRA BHUPAL GOUD,,,,,1605,Bharatiya Janata Party,BJP,,,,930,1,,3,1486,61.835,,2180,1504,18,68.991,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,8,Backward Class,2,BURRA VENU GOPAL GOUD,,,,,8284,Telangana Rashtra Samithi,TRS,,,,429,2,,3,1486,28.524,,2180,1504,18,68.991,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,8,Backward Class,3,MOHAMMED KOUSER,,,,,3482,CONGRESS,INC,,,,124,3,,3,1486,8.245,,2180,1504,18,68.991,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,8,Backward Class,,NOTA,,,,,,,,,,,3,4,,3,1486,0.199,,2180,1504,18,68.991,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),3,NIKILA REDDY LANKALA,,,,,3482,CONGRESS,INC,,,,781,1,,5,2364,32.733,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),2,KESHAVAPALLY RANJITHA REDDY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,751,2,,5,2364,31.475,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),1,ANNAPUREDDY AMBIKA REDDY,,,,,1605,Bharatiya Janata Party,BJP,,,,514,3,,5,2364,21.542,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),4,GOKARI HARIKA,,,,,10809,Independent,IND,,,,301,4,,5,2364,12.615,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),5,POTHURAJU KANYAKUMARI,,,,,10809,Independent,IND,,,,16,5,,5,2364,0.671,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,9,Unreserved (Women),,NOTA,,,,,,,,,,,1,6,,5,2364,0.042,,2927,2386,22,81.517,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,10,Scheduled Tribe,1,JATAVATH PRASHANTH,,,,,1605,Bharatiya Janata Party,BJP,,,,524,1,,4,1384,37.455,,2443,1399,15,57.266,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,10,Scheduled Tribe,3,M RAJU,,,,,8284,Telangana Rashtra Samithi,TRS,,,,502,2,,4,1384,35.883,,2443,1399,15,57.266,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,10,Scheduled Tribe,2,MUDAVATH BHARATH,,,,,3482,CONGRESS,INC,,,,309,3,,4,1384,22.087,,2443,1399,15,57.266,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,10,Scheduled Tribe,4,SHANKARAIAH ARUKALA,,,,,10809,Independent,IND,,,,43,4,,4,1384,3.074,,2443,1399,15,57.266,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,10,Scheduled Tribe,,NOTA,,,,,,,,,,,6,5,,4,1384,0.429,,2443,1399,15,57.266,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,1,ASLAM BIN ABDULLAH,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,,,806,1,,5,1897,41.589,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,2,TONTA MALAKI,,,,,8284,Telangana Rashtra Samithi,TRS,,,,686,2,,5,1897,35.397,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,3,SYED MASOOD,,,,,3482,CONGRESS,INC,,,,317,3,,5,1897,16.357,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,4,SANDEBOINA DINESH,,,,,1605,Bharatiya Janata Party,BJP,,,,85,4,,5,1897,4.386,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,5,MANNE MOHAN,,,,,10809,Independent,IND,,,,2,5,,5,1897,0.103,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,11,Unreserved,,NOTA,,,,,,,,,,,1,6,,5,1897,0.052,,2710,1938,41,71.513,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,12,Scheduled Caste,3,MUDDAM RAMU,,,,,3482,CONGRESS,INC,,,,756,1,,4,1666,45.081,,2582,1677,11,64.95,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,12,Scheduled Caste,1,CHEGURI RAJU,,,,,8284,Telangana Rashtra Samithi,TRS,,,,685,2,,4,1666,40.847,,2582,1677,11,64.95,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,12,Scheduled Caste,2,DARGA CHARAN,,,,,1605,Bharatiya Janata Party,BJP,,,,195,3,,4,1666,11.628,,2582,1677,11,64.95,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,12,Scheduled Caste,4,MYAGUDEM VIJENDAR,,,,,10809,Independent,IND,,,,29,4,,4,1666,1.729,,2582,1677,11,64.95,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,12,Scheduled Caste,,NOTA,,,,,,,,,,,1,5,,4,1666,0.06,,2582,1677,11,64.95,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,13,Unreserved (Women),3,Ravulakollu Malathi,,,,,8284,Telangana Rashtra Samithi,TRS,,,,622,1,,3,1422,43.527,,2933,1429,7,48.721,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,13,Unreserved (Women),1,ANJALI KORIVI,,,,,3482,CONGRESS,INC,,,,416,2,,3,1422,29.111,,2933,1429,7,48.721,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,13,Unreserved (Women),2,BANDA SHALINI RAMANI YADAV,,,,,1605,Bharatiya Janata Party,BJP,,,,365,3,,3,1422,25.542,,2933,1429,7,48.721,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,13,Unreserved (Women),,NOTA,,,,,,,,,,,19,4,,3,1422,1.33,,2933,1429,7,48.721,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,14,Unreserved (Women),2,ASIYA BEGUM,,,,,8284,Telangana Rashtra Samithi,TRS,,,,685,1,,4,1882,35.939,,3066,1906,24,62.166,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,14,Unreserved (Women),3,DAPPU SUNITHA,,,,,3482,CONGRESS,INC,,,,629,2,,4,1882,33.001,,3066,1906,24,62.166,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,14,Unreserved (Women),1,APARNA YADAV KONDE,,,,,1605,Bharatiya Janata Party,BJP,,,,369,3,,4,1882,19.36,,3066,1906,24,62.166,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,14,Unreserved (Women),4,PRAMEELA NAVEEN KUMARI GODI,,,,,10809,Independent,IND,,,,195,4,,4,1882,10.231,,3066,1906,24,62.166,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,14,Unreserved (Women),,NOTA,,,,,,,,,,,4,5,,4,1882,0.21,,3066,1906,24,62.166,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,15,Unreserved,3,PULAPALLY RAJENDER REDDY,,,,,8284,Telangana Rashtra Samithi,TRS,,,,880,1,,3,1671,51.948,,2797,1694,23,60.565,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,15,Unreserved,2,KRISHNA REDDY PULAPALLI,,,,,3482,CONGRESS,INC,,,,598,2,,3,1671,35.301,,2797,1694,23,60.565,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,15,Unreserved,1,ABHILASH REDDY K.N,,,,,1605,Bharatiya Janata Party,BJP,,,,186,3,,3,1671,10.98,,2797,1694,23,60.565,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,15,Unreserved,,NOTA,,,,,,,,,,,7,4,,3,1671,0.413,,2797,1694,23,60.565,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),3,SHAPURAM PUSHPAMMA,,,,,3482,CONGRESS,INC,,,,590,1,,5,1303,44.97,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),2,VUDUTA PRAMEELA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,287,2,,5,1303,21.875,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),1,EEDAMMAGARI SREEVANI,,,,,1605,Bharatiya Janata Party,BJP,,,,196,3,,5,1303,14.939,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),5,THOTA ANURADHA,,,,,10809,Independent,IND,,,,192,4,,5,1303,14.634,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),4,Thalla Latha,,,,,10809,Independent,IND,,,,32,5,,5,1303,2.439,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,16,Unreserved (Women),,NOTA,,,,,,,,,,,6,6,,5,1303,0.457,,2601,1312,9,50.442,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,17,Backward Classes (Women),1,MADDELA LATHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,998,1,,4,1581,62.886,,3135,1587,6,50.622,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,17,Backward Classes (Women),2,U MADHAVI,,,,,3482,CONGRESS,INC,,,,288,2,,4,1581,18.147,,3135,1587,6,50.622,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,17,Backward Classes (Women),3,MITWA,,,,,1605,Bharatiya Janata Party,BJP,,,,219,3,,4,1581,13.8,,3135,1587,6,50.622,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,17,Backward Classes (Women),4,BOBILI UMA DEVI,,,,,10809,Independent,IND,,,,58,4,,4,1581,3.655,,3135,1587,6,50.622,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,17,Backward Classes (Women),,NOTA,,,,,,,,,,,18,5,,4,1581,1.134,,3135,1587,6,50.622,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,18,Backward Classes (Women),1,GOKARI SRILATHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,806,1,,3,1709,46.752,,3033,1724,15,56.841,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,18,Backward Classes (Women),3,NEERUDU SHALINI,,,,,3482,CONGRESS,INC,,,,707,2,,3,1709,41.009,,3033,1724,15,56.841,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,18,Backward Classes (Women),2,CHAKALI GANGA,,,,,1605,Bharatiya Janata Party,BJP,,,,184,3,,3,1709,10.673,,3033,1724,15,56.841,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,18,Backward Classes (Women),,NOTA,,,,,,,,,,,12,4,,3,1709,0.696,,3033,1724,15,56.841,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,19,Backward Classes (Women),3,SRAVANTHI NAGULA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,890,1,,3,1173,75.36,,2649,1181,8,44.583,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,19,Backward Classes (Women),1,BAKARATI JANAKI DEVI,,,,,1605,Bharatiya Janata Party,BJP,,,,173,2,,3,1173,14.649,,2649,1181,8,44.583,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,19,Backward Classes (Women),2,BORRA MAMATHA,,,,,3482,CONGRESS,INC,,,,103,3,,3,1173,8.721,,2649,1181,8,44.583,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,19,Backward Classes (Women),,NOTA,,,,,,,,,,,7,4,,3,1173,0.593,,2649,1181,8,44.583,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,2,BURRA SAI SAGAR,,,,,8284,Telangana Rashtra Samithi,TRS,,,,893,1,,5,1727,51.381,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,1,B GNAN ABHILASH,,,,,3482,CONGRESS,INC,,,,725,2,,5,1727,41.715,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,3,YADAGIRI NAGULA,,,,,1605,Bharatiya Janata Party,BJP,,,,50,3,,5,1727,2.877,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,5,PUDOOR BHAGYA LAKSHMI,,,,,10809,Independent,IND,,,,48,4,,5,1727,2.762,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,4,AKULA SAI KRISHNA,,,,,10809,Independent,IND,,,,4,5,,5,1727,0.23,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,20,Backward Class,,NOTA,,,,,,,,,,,7,6,,5,1727,0.403,,3010,1738,11,57.741,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,4,BORRA ANITHA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,709,1,,5,1431,48.998,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,2,PRAVEEN DONTRAMONI,,,,,3482,CONGRESS,INC,,,,520,2,,5,1431,35.936,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,1,THOTLA GOPALA KRISHNA GOUD,,,,,1605,Bharatiya Janata Party,BJP,,,,131,3,,5,1431,9.053,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,5,CHINNAPILLA NAVEEN GOUD,,,,,10809,Independent,IND,,,,48,4,,5,1431,3.317,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,3,BURRA RAGHU RAJ,,,,,8300,Telugu Desam,TDP,,,,13,5,,5,1431,0.898,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,21,Backward Class,,NOTA,,,,,,,,,,,10,6,,5,1431,0.691,,2685,1447,16,53.892,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,22,Backward Class,2,BURRA MAHENDAR GOUD,,,,,8284,Telangana Rashtra Samithi,TRS,,,,952,1,,3,1218,77.714,,2386,1225,7,51.341,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,22,Backward Class,3,MAMILLA SHEKAR BABU YADAV,,,,,10809,Independent,IND,,,,144,2,,3,1218,11.755,,2386,1225,7,51.341,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,22,Backward Class,1,PANUGANTI GOPAL,,,,,3482,CONGRESS,INC,,,,106,3,,3,1218,8.653,,2386,1225,7,51.341,,
Telangana,2020,,,0,Rangareddy,MC,9,Bandlaguda Jagir,,22,Backward Class,,NOTA,,,,,,,,,,,16,4,,3,1218,1.306,,2386,1225,7,51.341,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,1,Unreserved,2,Arkala. Bhupal Reddy,,,,,8284,Telangana Rashtra Samithi,TRS,,,,355,1,,4,936,37.566,,1788,945,9,52.852,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,1,Unreserved,3,P.Venkatesh,,,,,1605,Bharatiya Janata Party,BJP,,,,253,2,,4,936,26.772,,1788,945,9,52.852,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,1,Unreserved,1,Aakula Bishapathi Goud,,,,,10809,Independent,IND,,,,182,3,,4,936,19.259,,1788,945,9,52.852,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,1,Unreserved,4,Ala Srinivas Reddy,,,,,3482,CONGRESS,INC,,,,138,4,,4,936,14.603,,1788,945,9,52.852,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,1,Unreserved,,NOTA,,,,,,,,,,,8,5,,4,936,0.847,,1788,945,9,52.852,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,2,Scheduled Caste,3,Kondra Gouri Shenkar,,,,,10809,Independent,IND,,,,245,1,,4,811,29.878,,1767,820,9,46.406,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,2,Scheduled Caste,2,Dobba Anajan Kumar,,,,,3482,CONGRESS,INC,,,,195,2,,4,811,23.78,,1767,820,9,46.406,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,2,Scheduled Caste,1,Arjun Mansurabad,,,,,8284,Telangana Rashtra Samithi,TRS,,,,183,3,,4,811,22.317,,1767,820,9,46.406,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,2,Scheduled Caste,4,Jalagum Dobba Kumar,,,,,1605,Bharatiya Janata Party,BJP,,,,181,4,,4,811,22.073,,1767,820,9,46.406,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,2,Scheduled Caste,,NOTA,,,,,,,,,,,7,5,,4,811,0.854,,1767,820,9,46.406,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,3,Unreserved (Women),2,Aredla.Rajamani,,,,,1605,Bharatiya Janata Party,BJP,,,,299,1,,3,843,35.218,,1767,849,6,48.048,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,3,Unreserved (Women),3,Challa Sunitha,,,,,3482,CONGRESS,INC,,,,272,2,,3,843,32.038,,1767,849,6,48.048,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,3,Unreserved (Women),1,Siroor.Rekha Rani,,,,,8284,Telangana Rashtra Samithi,TRS,,,,263,3,,3,843,30.978,,1767,849,6,48.048,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,3,Unreserved (Women),,NOTA,,,,,,,,,,,9,4,,3,843,1.06,,1767,849,6,48.048,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,4,Unreserved (Women),2,Siddla Padma,,,,,8284,Telangana Rashtra Samithi,TRS,,,,539,1,,4,998,53.579,,1787,1006,8,56.295,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,4,Unreserved (Women),1,Andalu Siddipeta,,,,,1605,Bharatiya Janata Party,BJP,,,,250,2,,4,998,24.851,,1787,1006,8,56.295,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,4,Unreserved (Women),4,Shobha Rani Pelluri,,,,,10809,Independent,IND,,,,102,3,,4,998,10.139,,1787,1006,8,56.295,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,4,Unreserved (Women),3,Borem Kousalya,,,,,3482,CONGRESS,INC,,,,97,4,,4,998,9.642,,1787,1006,8,56.295,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,4,Unreserved (Women),,NOTA,,,,,,,,,,,10,5,,4,998,0.994,,1787,1006,8,56.295,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,5,Unreserved,2,Tegala Vikram Reddy,,,,,8284,Telangana Rashtra Samithi,TRS,,,,539,1,,2,955,56.263,,1873,958,3,51.148,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,5,Unreserved,1,Sampath Venkat Reddy,,,,,1605,Bharatiya Janata Party,BJP,,,,406,2,,2,955,42.38,,1873,958,3,51.148,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,5,Unreserved,,NOTA,,,,,,,,,,,10,3,,2,955,1.044,,1873,958,3,51.148,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,6,Backward Classes (Women),3,Bala Raju Mamatha,,,,,1605,Bharatiya Janata Party,BJP,,,,443,1,,3,812,54.223,,1826,817,5,44.743,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,6,Backward Classes (Women),1,Shalini,,,,,8284,Telangana Rashtra Samithi,TRS,,,,321,2,,3,812,39.29,,1826,817,5,44.743,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,6,Backward Classes (Women),2,B.Keerthi,,,,,3482,CONGRESS,INC,,,,40,3,,3,812,4.896,,1826,817,5,44.743,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,6,Backward Classes (Women),,NOTA,,,,,,,,,,,8,4,,3,812,0.979,,1826,817,5,44.743,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,7,Backward Class,2,BEERAPPA SIDDALA,,,,,8284,Telangana Rashtra Samithi,TRS,,,,628,1,,3,944,66.525,,1834,944,0,51.472,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,7,Backward Class,1,Goli Dinesh,,,,,1605,Bharatiya Janata Party,BJP,,,,300,2,,3,944,31.78,,1834,944,0,51.472,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,7,Backward Class,3,RAAM NARASMA ACE,,,,,3482,CONGRESS,INC,,,,16,3,,3,944,1.695,,1834,944,0,51.472,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,7,Backward Class,,NOTA,,,,,,,,,,,0,4,,3,944,0,,1834,944,0,51.472,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,8,Unreserved,1,Keesara Harinath Reddy,,,,,1605,Bharatiya Janata Party,BJP,,,,410,1,,4,760,53.665,,1792,764,4,42.634,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,8,Unreserved,2,Pasula Yadagiri Reddy,,,,,8284,Telangana Rashtra Samithi,TRS,,,,206,2,,4,760,26.963,,1792,764,4,42.634,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,8,Unreserved,4,Aravind Reddy Maryada,,,,,10809,Independent,IND,,,,119,3,,4,760,15.576,,1792,764,4,42.634,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,8,Unreserved,3,Muppidi Krupakar,,,,,3482,CONGRESS,INC,,,,15,4,,4,760,1.963,,1792,764,4,42.634,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,8,Unreserved,,NOTA,,,,,,,,,,,10,5,,4,760,1.309,,1792,764,4,42.634,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,9,Unreserved (Women),2,Pendyala Shiva Parvathi,,,,,1605,Bharatiya Janata Party,BJP,,,,482,1,,2,915,52.448,,1776,919,4,51.745,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,9,Unreserved (Women),1,K.Jyothi,,,,,8284,Telangana Rashtra Samithi,TRS,,,,429,2,,2,915,46.681,,1776,919,4,51.745,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,9,Unreserved (Women),,NOTA,,,,,,,,,,,4,3,,2,915,0.435,,1776,919,4,51.745,,
Telangana,2020,,,0,Rangareddy,MC,10,Meerpet,,10,Unreserved,3,Pavan Kumar Mudda,,,,,8284,Telangana Rashtra Samithi,TRS,,,,578,1,,3,821,70.061,,1769,825,4,46.637,,
